ticket_id,customer_id,created_at,channel,priority,issue_category,ticket_text,sentiment,first_response_hours,resolution_hours,resolved
200802,C100345,2024-12-27T08:30,Phone,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.28,2.93,8.37,1
200803,C100346,2024-12-06T06:26,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.33,1.68,2.75,1
200804,C100346,2024-09-18T14:11,Chat,Urgent,billing_admin,Our discount was not applied to this renewal.,-0.08,6.14,7.0,1
200805,C100350,2024-04-23T23:17,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.01,0.81,6.17,1
200806,C100350,2024-12-26T04:51,Chat,Medium,billing_admin,I need to change our billing email and can't find the option.,0.01,3.08,5.73,1
200807,C100350,2024-12-03T13:31,Chat,Urgent,product_performance,Inventory sync takes too long to complete.,-0.13,0.82,4.48,1
200808,C100350,2024-10-17T09:16,Email,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.29,2.53,11.62,1
200809,C100351,2024-09-08T06:52,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,0.24,0.46,29.67,1
200810,C100352,2024-06-08T23:21,Phone,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.24,4.66,13.16,1
200811,C100352,2024-03-28T00:26,Email,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.12,14.99,17.89,1
200812,C100353,2024-11-28T09:22,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,0.39,1.62,16.12,1
200813,C100353,2024-09-16T02:24,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.31,1.17,7.39,0
200814,C100354,2024-10-22T20:51,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,0.32,7.21,8.07,1
200815,C100354,2024-08-22T02:10,Phone,Medium,billing_admin,We were charged for extra users we don't have.,-0.05,5.49,17.36,1
200816,C100354,2024-09-04T22:17,In-App,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.29,2.7,38.07,1
200817,C100354,2024-11-18T23:37,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,-0.25,0.1,1.05,1
200818,C100355,2024-09-18T04:46,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,0.03,1.55,9.01,0
200819,C100355,2024-03-21T05:25,Email,Low,product_performance,Inventory sync takes too long to complete.,-0.35,5.36,6.43,1
200820,C100356,2024-12-09T00:49,In-App,Medium,billing_admin,We were charged for extra users we don't have.,-0.45,2.78,7.44,1
200821,C100356,2024-12-21T08:39,Chat,Low,product_performance,Dashboard loads very slowly during peak hours.,-0.23,0.64,25.57,1
200822,C100356,2024-10-21T07:15,Phone,Medium,billing_admin,Our discount was not applied to this renewal.,0.52,8.24,19.55,0
200823,C100356,2024-04-28T16:53,Chat,Low,product_usability,The new dashboard is confusing for my staff.,-0.75,0.4,10.92,1
200824,C100356,2024-09-26T15:29,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.07,3.89,4.23,0
200825,C100358,2024-09-04T18:38,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,0.37,8.09,19.46,1
200826,C100359,2024-11-29T11:30,Chat,High,billing_admin,Our discount was not applied to this renewal.,-0.11,5.28,5.99,1
200827,C100359,2024-09-10T11:26,Phone,Low,billing_admin,Our discount was not applied to this renewal.,0.2,1.86,40.19,1
200828,C100361,2024-11-21T16:52,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.19,1.9,3.4,1
200829,C100361,2024-09-13T22:59,In-App,High,billing_admin,We were charged for extra users we don't have.,0.56,6.49,12.66,1
200830,C100361,2024-08-05T00:49,In-App,High,billing_admin,Our discount was not applied to this renewal.,-0.08,3.56,4.04,1
200831,C100361,2024-11-25T17:23,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,0.4,0.16,18.31,1
200832,C100363,2024-04-02T07:10,In-App,High,billing_admin,VAT appears to be calculated incorrectly.,-0.28,0.45,2.44,1
200833,C100364,2024-03-04T02:27,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,-0.26,1.39,9.72,1
200834,C100365,2024-08-30T20:47,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.11,11.52,14.64,1
200835,C100366,2024-03-07T04:18,Email,Medium,product_performance,Inventory sync takes too long to complete.,-0.25,0.52,19.25,1
200836,C100366,2024-06-08T22:39,In-App,Low,billing_admin,Our discount was not applied to this renewal.,0.18,11.41,16.26,1
200837,C100366,2024-12-26T01:34,Email,Low,product_performance,Inventory sync takes too long to complete.,-0.46,1.37,15.73,1
200838,C100366,2024-06-14T08:08,In-App,High,product_performance,The reporting page keeps timing out.,-0.36,0.95,17.46,1
200839,C100367,2024-05-27T04:00,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,-0.14,0.95,9.84,1
200840,C100367,2024-05-10T15:23,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,-0.2,1.45,8.6,1
200841,C100367,2024-12-29T02:53,Chat,Low,product_performance,The reporting page keeps timing out.,-0.21,0.76,3.74,1
200842,C100368,2024-10-01T17:30,Chat,Low,billing_admin,We were charged for extra users we don't have.,-0.39,2.49,3.62,1
200843,C100368,2024-11-14T00:07,Chat,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.22,3.69,4.73,1
200844,C100369,2024-03-18T23:02,Chat,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.38,1.58,1.86,1
200845,C100369,2024-11-04T15:24,Phone,High,product_performance,Inventory sync takes too long to complete.,-0.17,4.28,57.88,1
200846,C100370,2024-02-03T23:59,Email,Medium,product_usability,It's hard to find where to update product SKUs.,0.06,0.85,23.34,1
200847,C100370,2024-06-03T11:56,Email,High,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.15,3.43,4.01,1
200848,C100370,2024-10-05T07:40,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,-0.01,4.26,5.69,1
200849,C100370,2024-08-23T18:07,In-App,High,product_usability,Bulk upload flow is not intuitive.,-0.14,0.14,11.79,0
200850,C100370,2024-11-18T18:50,In-App,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.03,4.48,23.18,1
200851,C100370,2024-07-22T02:15,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,-0.75,3.19,24.55,1
200852,C100371,2024-08-29T01:22,Chat,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.17,2.28,5.99,1
200853,C100371,2024-11-21T15:14,Phone,Urgent,product_performance,Inventory sync takes too long to complete.,0.55,0.57,0.86,1
200854,C100371,2024-12-23T23:12,Email,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.5,1.18,2.62,0
200855,C100371,2024-05-13T08:57,Email,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.5,0.61,1.42,1
200856,C100371,2024-07-31T17:44,In-App,Low,billing_admin,Our discount was not applied to this renewal.,-0.2,0.23,4.75,1
200857,C100371,2024-10-28T10:46,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,0.16,2.68,5.25,0
200858,C100371,2024-06-25T16:09,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,0.54,0.23,18.3,1
200859,C100371,2024-12-25T14:00,In-App,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.05,0.47,4.75,1
200860,C100371,2024-06-02T19:15,Phone,High,product_performance,The reporting page keeps timing out.,-0.46,0.28,30.63,1
200861,C100371,2024-12-16T16:43,In-App,High,billing_admin,I need to change our billing email and can't find the option.,-0.26,5.87,8.52,1
200862,C100373,2024-07-13T10:26,Phone,Low,product_usability,Bulk upload flow is not intuitive.,0.2,1.62,5.69,1
200863,C100373,2024-11-10T04:11,Email,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.21,1.21,14.9,1
200864,C100373,2024-05-21T03:02,In-App,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.16,4.28,6.99,1
200865,C100373,2024-09-04T11:14,Email,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.13,10.01,11.25,1
200866,C100374,2024-08-18T02:29,Email,Medium,product_usability,Search results are not clearly sorted.,0.57,1.27,1.54,1
200867,C100374,2024-07-23T22:03,Phone,Medium,billing_admin,Our discount was not applied to this renewal.,0.11,5.89,9.23,1
200868,C100374,2024-08-12T02:13,Email,Low,product_performance,The reporting page keeps timing out.,0.7,4.5,28.34,1
200869,C100374,2024-09-14T06:12,Chat,Medium,product_usability,Search results are not clearly sorted.,-0.04,2.86,32.1,1
200870,C100374,2024-11-01T23:06,Phone,Medium,product_usability,Search results are not clearly sorted.,0.06,1.67,21.91,1
200871,C100374,2024-11-16T05:50,Chat,Medium,billing_admin,We were charged for extra users we don't have.,-0.01,0.32,1.72,1
200872,C100374,2024-10-02T17:38,In-App,High,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.2,7.77,15.82,1
200873,C100375,2024-11-25T11:26,In-App,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.49,2.81,3.2,0
200874,C100375,2024-11-14T18:34,Chat,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.43,3.0,11.29,1
200875,C100375,2024-10-06T14:28,In-App,Low,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.89,2.6,4.6,1
200876,C100376,2024-04-30T19:01,Chat,Urgent,product_performance,The reporting page keeps timing out.,0.35,1.0,11.21,1
200877,C100376,2024-11-28T09:14,Chat,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.37,6.4,14.21,1
200878,C100377,2024-10-09T17:32,Chat,Low,product_performance,The reporting page keeps timing out.,-0.16,3.22,5.24,1
200879,C100377,2024-04-27T04:08,Phone,Medium,billing_admin,Our discount was not applied to this renewal.,0.24,0.1,9.04,1
200880,C100378,2024-06-02T08:51,Phone,Low,product_usability,The new dashboard is confusing for my staff.,-0.24,5.93,22.34,1
200881,C100379,2024-06-17T23:04,Phone,High,billing_admin,I need to change our billing email and can't find the option.,0.41,2.0,3.44,1
200882,C100379,2024-05-04T22:44,Email,Medium,product_usability,Search results are not clearly sorted.,0.02,2.09,4.37,1
200883,C100380,2024-10-30T23:51,In-App,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.02,2.91,5.38,1
200884,C100380,2024-11-28T11:56,In-App,Medium,product_performance,The reporting page keeps timing out.,0.31,8.85,9.38,1
200885,C100380,2024-12-07T23:41,Email,Medium,product_performance,Inventory sync takes too long to complete.,0.2,0.26,6.84,0
200886,C100380,2024-10-22T09:33,Email,Medium,billing_admin,We were charged for extra users we don't have.,0.35,0.27,0.88,0
200887,C100380,2024-12-26T16:44,Chat,Low,product_usability,Bulk upload flow is not intuitive.,-0.04,3.52,22.59,1
200888,C100380,2024-11-24T19:36,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.64,2.49,8.82,1
200889,C100380,2024-09-13T04:08,Phone,Low,sales_expectation,We expected multi-warehouse support out of the box.,0.25,0.83,0.94,1
200890,C100382,2024-12-18T08:05,In-App,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.08,7.09,33.95,1
200891,C100383,2024-11-02T15:35,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,-0.58,1.23,7.1,1
200892,C100383,2024-07-14T07:04,Phone,High,product_usability,The new dashboard is confusing for my staff.,0.06,7.22,50.99,1
200893,C100383,2024-12-05T03:42,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.22,0.32,10.81,1
200894,C100384,2024-07-23T10:22,Email,High,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.42,0.28,8.57,1
200895,C100384,2024-12-19T19:52,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,0.14,3.67,4.71,1
200896,C100384,2024-12-14T07:12,Phone,Low,billing_admin,We were charged for extra users we don't have.,-0.36,3.03,21.38,1
200897,C100384,2024-09-30T23:03,Chat,High,product_performance,Dashboard loads very slowly during peak hours.,0.15,4.16,24.79,1
200898,C100385,2024-10-17T00:21,Email,Medium,product_usability,Bulk upload flow is not intuitive.,0.02,1.95,36.42,1
200899,C100386,2024-12-29T10:13,Chat,Medium,billing_admin,We were charged for extra users we don't have.,0.4,0.25,4.04,1
200900,C100386,2024-10-20T19:46,Chat,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.4,5.46,9.93,1
200901,C100386,2024-08-26T18:57,Email,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.12,6.59,9.03,1
200902,C100386,2024-09-24T06:50,Phone,Low,product_performance,The reporting page keeps timing out.,-0.28,3.5,6.37,0
200903,C100386,2024-01-29T12:42,Phone,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.38,2.5,13.54,1
200904,C100388,2024-11-09T00:18,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.1,1.29,1.49,1
200905,C100388,2024-12-08T10:31,Email,Low,billing_admin,We were charged for extra users we don't have.,-0.06,10.15,10.56,1
200906,C100388,2024-12-12T01:15,Phone,Medium,billing_admin,We were charged for extra users we don't have.,-0.01,17.43,23.9,1
200907,C100388,2024-11-18T00:22,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.36,1.24,3.45,1
200908,C100388,2024-05-23T16:17,Email,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.7,2.2,8.21,1
200909,C100388,2024-01-31T17:17,Chat,Low,billing_admin,We were charged for extra users we don't have.,0.23,5.03,10.28,1
200910,C100388,2024-05-07T02:46,In-App,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.11,1.49,4.66,1
200911,C100389,2024-12-03T07:36,Chat,Medium,product_usability,Search results are not clearly sorted.,0.03,0.11,5.6,1
200912,C100389,2024-12-12T14:34,Chat,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.45,0.72,6.16,1
200913,C100389,2024-07-15T04:19,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,-0.04,1.79,2.79,1
200914,C100389,2024-05-25T10:04,Email,Low,product_usability,The new dashboard is confusing for my staff.,-0.04,1.82,18.29,1
200915,C100389,2024-08-26T10:56,In-App,Urgent,product_usability,It's hard to find where to update product SKUs.,0.37,4.66,5.68,1
200916,C100389,2024-12-19T23:59,Phone,Low,sales_expectation,We expected multi-warehouse support out of the box.,0.13,2.64,11.87,1
200917,C100391,2024-06-01T04:11,Email,High,product_usability,It's hard to find where to update product SKUs.,-0.06,1.34,8.28,1
200918,C100393,2024-06-26T19:14,Chat,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.37,2.22,11.8,1
200919,C100393,2024-12-27T22:49,In-App,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.02,17.04,19.9,1
200920,C100393,2024-11-15T05:54,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,0.16,1.73,10.02,1
200921,C100393,2024-12-13T06:14,Email,Medium,product_usability,The new dashboard is confusing for my staff.,0.25,4.84,12.89,1
200922,C100394,2024-03-17T13:14,Chat,High,product_performance,The reporting page keeps timing out.,-0.23,14.58,20.1,1
200923,C100395,2024-04-15T14:55,In-App,Medium,product_performance,Inventory sync takes too long to complete.,0.05,1.73,2.82,1
200924,C100395,2024-10-18T13:25,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,0.08,0.88,3.15,1
200925,C100396,2024-07-03T12:39,Email,Medium,billing_admin,Our discount was not applied to this renewal.,0.7,5.43,17.57,1
200926,C100397,2024-05-22T01:56,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.12,15.23,17.63,1
200927,C100398,2024-10-25T17:24,Email,Low,billing_admin,We were charged for extra users we don't have.,-0.29,14.46,19.28,1
200928,C100399,2024-05-17T09:49,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.19,7.15,14.86,1
200929,C100399,2024-12-24T19:58,Email,Medium,billing_admin,Our discount was not applied to this renewal.,0.12,0.52,1.41,1
200930,C100399,2024-10-19T20:28,Email,High,product_usability,Search results are not clearly sorted.,0.58,3.44,11.96,0
200931,C100400,2024-03-08T18:57,Chat,Medium,product_performance,Inventory sync takes too long to complete.,-0.58,3.02,3.71,1
200932,C100401,2024-12-29T00:11,In-App,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.06,9.2,11.23,1
