customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned
C100863,Company_863,Spain,Europe,1,Logistics,51-200,37414.44,Starter,MidMarket,Inbound,12/18/2023,12/18/2024,0,0.1,8,0
C100864,Company_864,US,North America,0,Healthcare,51-200,22040.08,Enterprise,MidMarket,Partner,5/25/2023,,1,0.07,7.7,0
C100865,Company_865,Canada,North America,0,Professional Services,Nov-50,8423.05,Growth,SMB_Inside,Partner,3/28/2024,9/27/2024,0,0.23,6.1,0
C100866,Company_866,Canada,North America,0,Professional Services,10-Jan,2919.67,Starter,SMB_Inside,Inbound,4/5/2023,,1,0.13,4.2,0
C100867,Company_867,UK,Europe,1,Hospitality,201-1000,72616.05,Growth,Enterprise,Partner,1/8/2024,7/9/2024,0,0.43,4.1,0
C100868,Company_868,US,North America,0,Retail,10-Jan,2114.44,Starter,SMB_Field,Partner,1/12/2023,,1,0.42,7.2,0
C100869,Company_869,Germany,Europe,1,Manufacturing,Nov-50,7486.42,Enterprise,SMB_Inside,Inbound,11/15/2023,11/15/2024,0,0.29,3.7,0
C100870,Company_870,France,Europe,1,Hospitality,10-Jan,1063.58,Starter,SMB_Field,Partner,3/14/2023,,1,0.03,3.3,0
C100871,Company_871,Spain,Europe,1,,Nov-50,6835.1,Growth,SMB_Inside,SelfServe,3/29/2023,,1,0.32,5.7,0
C100872,Company_872,Spain,Europe,1,Wholesale,Nov-50,8183.63,Starter,SMB_Field,Inbound,8/22/2023,8/22/2024,0,0.21,4.5,0
C100873,Company_873,UK,Europe,1,,51-200,19053.38,Starter,MidMarket,Outbound,5/16/2023,,1,0.2,6.4,0
C100874,Company_874,Canada,North America,0,Hospitality,51-200,22736.84,Starter,MidMarket,SelfServe,3/13/2023,,1,0.2,7.5,0
C100875,Company_875,Canada,North America,0,,10-Jan,2263.29,Starter,SMB_Inside,SelfServe,2/25/2023,8/27/2023,0,0.1,6.9,1
C100876,Company_876,UK,Europe,1,Ecommerce,1000+,159892.65,Growth,Enterprise,Partner,3/10/2023,,1,0.36,5.1,0
C100877,Company_877,Canada,North America,0,Hospitality,10-Jan,1307.95,Starter,SMB_Field,Partner,2/16/2023,,1,0.5,6.7,0
C100878,Company_878,Spain,Europe,1,Hospitality,Nov-50,8862.64,Starter,SMB_Inside,Outbound,1/11/2024,1/11/2025,0,0.09,4.7,0
C100879,Company_879,US,North America,0,Logistics,10-Jan,2847.65,Starter,SMB_Inside,Inbound,2/18/2023,2/19/2024,0,0.28,4.8,1
C100880,Company_880,Spain,Europe,1,Hospitality,10-Jan,2005.13,Growth,SMB_Inside,Inbound,8/6/2023,8/6/2024,0,0.08,7.7,0
C100881,Company_881,UK,Europe,1,Manufacturing,1000+,388867.67,Growth,Enterprise,Outbound,2/19/2023,,1,0.18,6.4,0
C100882,Company_882,Canada,North America,0,,Nov-50,5258.05,Growth,SMB_Field,SelfServe,4/25/2023,,1,0.05,6.2,0
C100883,Company_883,UK,Europe,1,Ecommerce,1000+,181704.88,Starter,Enterprise,SelfServe,10/8/2023,,1,0.17,7.5,0
C100884,Company_884,Australia,North America,0,Hospitality,51-200,39707.14,Growth,MidMarket,Partner,3/14/2024,3/15/2025,0,0.29,3.8,0
C100885,Company_885,Spain,Europe,1,,Nov-50,3543.71,Growth,SMB_Inside,Outbound,3/27/2023,,1,0.18,7.4,0
C100886,Company_886,Canada,North America,0,Ecommerce,Nov-50,7185.19,Starter,SMB_Inside,Partner,8/24/2023,8/24/2024,0,0.47,3.3,0
C100887,Company_887,UK,Europe,1,Wholesale,Nov-50,7194.23,Starter,SMB_Inside,Partner,9/30/2023,9/30/2024,0,0.2,8.2,0
C100888,Company_888,Canada,North America,0,Manufacturing,1000+,156003.09,Enterprise,Enterprise,SelfServe,9/18/2023,,1,0.06,3.5,0
C100889,Company_889,UK,Europe,1,Healthcare,10-Jan,1136.48,Enterprise,SMB_Inside,Outbound,11/24/2023,,1,0.38,6.2,0
C100890,Company_890,Australia,North America,0,,Nov-50,7633.42,Enterprise,SMB_Inside,Partner,7/30/2023,,1,0.1,7.2,0
C100891,Company_891,US,North America,0,Manufacturing,201-1000,94637.67,Growth,Enterprise,Outbound,12/20/2023,12/20/2024,0,0.31,5.5,0
C100892,Company_892,France,Europe,1,,Nov-50,4970.88,Growth,SMB_Field,Inbound,4/15/2023,,1,0.37,5.1,0
C100893,Company_893,Australia,North America,0,,201-1000,41619.63,Enterprise,Enterprise,Inbound,10/4/2023,10/4/2024,0,0.13,6.1,0
C100894,Company_894,US,North America,0,Logistics,Nov-50,9098.91,Growth,SMB_Inside,Inbound,2/13/2024,2/13/2025,0,0.12,4.1,0
C100895,Company_895,Canada,North America,0,Professional Services,10-Jan,1373.74,Starter,SMB_Inside,Outbound,2/5/2023,5/7/2023,0,0.34,3,1
C100896,Company_896,France,Europe,1,,10-Jan,2401.94,Growth,SMB_Inside,Outbound,5/5/2023,,1,0.33,6.8,0
C100897,Company_897,France,Europe,1,Ecommerce,Nov-50,6935.98,Growth,SMB_Field,Inbound,5/28/2023,,1,0.02,7.5,0
C100898,Company_898,US,North America,0,,Nov-50,6227.34,Growth,SMB_Inside,Partner,3/15/2024,3/16/2025,0,0.18,4.7,0
C100899,Company_899,Germany,Europe,1,,10-Jan,2980.22,Growth,SMB_Inside,Inbound,4/1/2023,,1,0.08,6.5,0
C100900,Company_900,US,North America,0,,10-Jan,1748.67,Starter,SMB_Inside,SelfServe,3/24/2024,,1,0.08,7,0
C100901,Company_901,Australia,North America,0,,Nov-50,7897.94,Starter,SMB_Inside,Partner,11/8/2023,11/8/2024,0,0.26,7.9,0
C100902,Company_902,Canada,North America,0,Manufacturing,51-200,21272.78,Growth,MidMarket,Inbound,3/22/2024,3/23/2025,0,0.21,6.5,0
C100903,Company_903,Germany,Europe,1,Manufacturing,Nov-50,8480.7,Starter,SMB_Inside,Partner,5/19/2023,,1,0.26,5.8,0
C100904,Company_904,France,Europe,1,Hospitality,10-Jan,2130.42,Starter,SMB_Inside,Inbound,2/10/2023,,1,0.34,4.8,0
C100905,Company_905,France,Europe,1,Healthcare,10-Jan,2598.58,Starter,SMB_Inside,Outbound,12/16/2023,6/16/2024,0,0.27,6.9,1
C100906,Company_906,France,Europe,1,Hospitality,Nov-50,8450.21,Growth,SMB_Inside,Partner,12/16/2023,12/16/2024,0,0.01,7.4,0
C100907,Company_907,France,Europe,1,,201-1000,100239.37,Growth,Enterprise,Outbound,5/22/2023,,1,0.03,5.7,0
C100908,Company_908,UK,Europe,1,,10-Jan,2269.1,Starter,SMB_Inside,Outbound,9/16/2023,,1,0.08,6.9,0
C100909,Company_909,Canada,North America,0,Ecommerce,Nov-50,6865.51,Growth,SMB_Field,Outbound,2/17/2023,,1,0.03,8.7,0
C100910,Company_910,US,North America,0,Logistics,Nov-50,8167.27,Growth,SMB_Field,SelfServe,4/4/2023,,1,0.13,7.1,0
C100911,Company_911,Australia,North America,0,Logistics,Nov-50,3279.9,Growth,SMB_Inside,SelfServe,2/5/2023,,1,0.54,6.4,0
C100912,Company_912,Germany,Europe,1,,51-200,32392.58,Enterprise,MidMarket,SelfServe,8/19/2023,,1,0.02,8.1,0
C100913,Company_913,Canada,North America,0,,51-200,12085.65,Enterprise,MidMarket,SelfServe,2/14/2024,2/14/2025,0,0.04,6.6,0
C100914,Company_914,Germany,Europe,1,,Nov-50,3502.65,Growth,SMB_Field,SelfServe,12/3/2023,12/3/2024,0,0.35,6.1,0
C100915,Company_915,France,Europe,1,Professional Services,51-200,13841.65,Enterprise,MidMarket,Outbound,1/1/2024,7/2/2024,0,0.31,6.6,0
C100916,Company_916,Germany,Europe,1,Logistics,51-200,34419.52,Growth,MidMarket,Outbound,8/18/2023,8/18/2024,0,0.4,6.3,0
C100917,Company_917,UK,Europe,1,Manufacturing,10-Jan,2754.05,Starter,SMB_Inside,Outbound,9/11/2023,,1,0.28,5.2,0
C100918,Company_918,Canada,North America,0,,10-Jan,2120.54,Starter,SMB_Inside,Partner,1/19/2024,,1,0.13,6.4,0
C100919,Company_919,France,Europe,1,,10-Jan,1936.12,Starter,SMB_Inside,Outbound,4/15/2023,,1,0.35,6.8,0
C100920,Company_920,UK,Europe,1,,Nov-50,3774.94,Starter,SMB_Inside,Outbound,3/27/2024,9/26/2024,0,0.37,6.6,0
C100921,Company_921,France,Europe,1,Logistics,51-200,14522.11,Enterprise,MidMarket,Outbound,12/26/2023,,1,0.04,10,0
C100922,Company_922,US,North America,0,Manufacturing,10-Jan,1838.78,Starter,SMB_Field,Outbound,11/6/2023,,1,0.27,5.8,0
C100923,Company_923,Canada,North America,0,,Nov-50,6010.83,Growth,SMB_Inside,Partner,3/22/2024,3/23/2025,0,0.12,6.3,0
C100924,Company_924,Spain,Europe,1,,1000+,345553.19,Growth,Enterprise,SelfServe,1/22/2024,1/22/2025,0,0.52,5.6,0
C100925,Company_925,Canada,North America,0,Wholesale,Nov-50,3704.1,Growth,SMB_Inside,SelfServe,2/14/2023,,1,0.42,5.7,0
C100926,Company_926,UK,Europe,1,,10-Jan,1297.71,Starter,SMB_Inside,Partner,6/21/2023,9/20/2023,0,0.25,6.1,1
C100927,Company_927,Spain,Europe,1,Logistics,Nov-50,4895.06,Starter,SMB_Inside,Partner,6/28/2023,,1,0.15,4,0
C100928,Company_928,Spain,Europe,1,Logistics,Nov-50,5425.16,Starter,SMB_Inside,SelfServe,4/23/2023,,1,0.24,7.1,0
C100929,Company_929,UK,Europe,1,Professional Services,10-Jan,2459.82,Growth,SMB_Field,SelfServe,4/26/2023,,1,0.33,3.6,0
C100930,Company_930,Germany,Europe,1,Retail,Nov-50,8626.26,Growth,SMB_Inside,SelfServe,1/4/2023,,1,0.27,6.1,0
C100931,Company_931,Canada,North America,0,Hospitality,51-200,39353.7,Enterprise,MidMarket,Outbound,11/7/2023,11/7/2024,0,0.1,6.2,0
C100932,Company_932,Canada,North America,0,Retail,10-Jan,2780.21,Starter,SMB_Inside,Inbound,3/31/2023,9/30/2023,0,0.48,5,1
C100933,Company_933,Canada,North America,0,,51-200,28397.24,Growth,MidMarket,Outbound,3/3/2023,,1,0.17,8,0
C100934,Company_934,France,Europe,1,,10-Jan,2802.93,Starter,SMB_Inside,SelfServe,3/1/2024,8/31/2024,0,0.17,7.5,0
C100935,Company_935,France,Europe,1,Wholesale,10-Jan,1237.68,Starter,SMB_Field,Inbound,8/16/2023,,1,0.23,6.6,0
C100936,Company_936,Canada,North America,0,,10-Jan,2135.52,Starter,SMB_Inside,Outbound,4/29/2023,10/29/2023,0,0.28,4.9,1
C100937,Company_937,Canada,North America,0,,10-Jan,2799.55,Starter,SMB_Inside,Partner,2/26/2024,,1,0.15,5,0
C100938,Company_938,Netherlands,Europe,1,Logistics,10-Jan,2144.15,Starter,SMB_Field,SelfServe,3/18/2023,,1,0.3,6.3,0
C100939,Company_939,US,North America,0,Professional Services,10-Jan,1642.84,Starter,SMB_Inside,Outbound,9/26/2023,,1,0.13,3.8,0
C100940,Company_940,Canada,North America,0,,51-200,15580.25,Growth,MidMarket,Outbound,3/5/2023,,1,0.14,7.2,0
C100941,Company_941,Australia,North America,0,Logistics,Nov-50,9382.54,Growth,SMB_Inside,SelfServe,8/20/2023,2/19/2024,0,0.45,6,1
C100942,Company_942,Spain,Europe,1,Manufacturing,Nov-50,3227.37,Starter,SMB_Inside,SelfServe,1/2/2024,1/2/2025,0,0.09,8.6,0
C100943,Company_943,Canada,North America,0,Healthcare,10-Jan,2088.47,Starter,SMB_Inside,Inbound,8/29/2023,11/28/2023,0,0.29,5.6,1
C100944,Company_944,France,Europe,1,,201-1000,123388.4,Starter,Enterprise,Partner,2/19/2023,,1,0.25,5,0
C100945,Company_945,Germany,Europe,1,Professional Services,201-1000,90782.51,Growth,Enterprise,SelfServe,1/24/2023,,1,0.15,7.9,0
C100946,Company_946,Germany,Europe,1,,51-200,23093.45,Growth,MidMarket,Inbound,5/11/2023,,1,0.56,5.7,0
C100947,Company_947,Germany,Europe,1,,201-1000,79797.96,Starter,Enterprise,Inbound,2/16/2023,,1,0.21,5.8,0
C100948,Company_948,UK,Europe,1,Healthcare,Nov-50,3465.44,Growth,SMB_Inside,Partner,1/19/2024,1/19/2025,0,0.38,3.7,0
C100949,Company_949,Canada,North America,0,Ecommerce,Nov-50,8715.25,Growth,SMB_Inside,Inbound,3/29/2023,,1,0.21,9.7,0
C100950,Company_950,Canada,North America,0,,10-Jan,2074.02,Growth,SMB_Field,Inbound,9/2/2023,9/2/2024,0,0.23,6.6,0
C100951,Company_951,US,North America,0,Professional Services,10-Jan,1702.56,Starter,SMB_Inside,Inbound,2/13/2023,,1,0.31,5.3,0
C100952,Company_952,Netherlands,Europe,1,Manufacturing,1000+,345538.51,Growth,Enterprise,Partner,6/21/2023,,1,0.02,10,0
C100953,Company_953,UK,Europe,1,Manufacturing,10-Jan,1340.47,Growth,SMB_Field,Inbound,12/6/2023,,1,0.41,4.7,0
C100954,Company_954,US,North America,0,Wholesale,51-200,21642.89,Enterprise,MidMarket,Outbound,7/20/2023,7/20/2024,0,0.38,6.3,0
C100955,Company_955,UK,Europe,1,,51-200,21523.2,Growth,MidMarket,SelfServe,5/25/2023,,1,0.31,7.2,0
C100956,Company_956,UK,Europe,1,Manufacturing,51-200,24510.41,Enterprise,MidMarket,SelfServe,3/22/2023,,1,0.08,5.7,0
C100957,Company_957,Netherlands,Europe,1,,201-1000,60261.62,Enterprise,Enterprise,Partner,11/3/2023,11/3/2024,0,0.07,5.1,0
C100958,Company_958,UK,Europe,1,Hospitality,1000+,360457.93,Enterprise,Enterprise,SelfServe,4/1/2024,4/2/2025,0,0.06,8.5,0
C100959,Company_959,Germany,Europe,1,Retail,Nov-50,3154.9,Starter,SMB_Inside,Outbound,5/16/2023,,1,0.17,8.9,0
C100960,Company_960,Canada,North America,0,Ecommerce,10-Jan,2140.21,Growth,SMB_Inside,SelfServe,3/21/2023,6/20/2023,0,0.27,7,1
C100961,Company_961,Spain,Europe,1,,201-1000,109997.87,Enterprise,Enterprise,Inbound,4/22/2023,,1,0.08,6.6,0
C100962,Company_962,Australia,North America,0,Ecommerce,51-200,19873.57,Growth,MidMarket,Inbound,3/17/2024,3/18/2025,0,0.04,9.8,0
C100963,Company_963,Germany,Europe,1,,Nov-50,5749.25,Growth,SMB_Inside,SelfServe,12/15/2023,,1,0.09,5,0
C100964,Company_964,Germany,Europe,1,Retail,10-Jan,2288.48,Starter,SMB_Inside,Inbound,12/13/2023,12/13/2024,0,0.11,4.2,0
C100965,Company_965,France,Europe,1,,201-1000,104733.48,Enterprise,Enterprise,SelfServe,6/25/2023,,1,0.05,9,0
C100966,Company_966,US,North America,0,Ecommerce,201-1000,57678.71,Enterprise,Enterprise,Inbound,3/5/2023,,1,0.08,5,0
C100967,Company_967,Spain,Europe,1,Healthcare,51-200,31720,Growth,MidMarket,Inbound,5/20/2023,,1,0.27,8.1,0
C100968,Company_968,Canada,North America,0,Logistics,51-200,33031.3,Growth,MidMarket,SelfServe,4/8/2023,,1,0.12,7.7,0
C100969,Company_969,Spain,Europe,1,Wholesale,Nov-50,4540.91,Growth,SMB_Inside,Inbound,6/24/2023,,1,0.25,6.8,0
C100970,Company_970,UK,Europe,1,Hospitality,10-Jan,1782.67,Starter,SMB_Inside,Inbound,5/16/2023,,1,0.15,3,0
C100971,Company_971,Germany,Europe,1,,Nov-50,8598.18,Growth,SMB_Inside,Outbound,5/23/2023,,1,0.04,6.7,0
C100972,Company_972,Germany,Europe,1,,10-Jan,1643.78,Starter,SMB_Field,Outbound,12/21/2023,,1,0.09,6.6,0
C100973,Company_973,Canada,North America,0,Healthcare,10-Jan,1384.22,Starter,SMB_Field,SelfServe,6/13/2023,12/13/2023,0,0.03,8,1
C100974,Company_974,Canada,North America,0,Hospitality,51-200,17966.07,Enterprise,MidMarket,Outbound,8/17/2023,8/17/2024,0,0.44,5.3,0
C100975,Company_975,Australia,North America,0,Professional Services,51-200,26628.86,Growth,MidMarket,SelfServe,6/9/2023,,1,0.09,7.4,0
C100976,Company_976,France,Europe,1,,201-1000,91369.06,Growth,Enterprise,Inbound,8/11/2023,8/11/2024,0,0.15,5.7,0
C100977,Company_977,UK,Europe,1,Healthcare,51-200,19531.92,Enterprise,MidMarket,Partner,3/5/2023,,1,0.19,6.1,0
C100978,Company_978,Netherlands,Europe,1,Ecommerce,10-Jan,1107.55,Starter,SMB_Field,Outbound,5/1/2023,7/31/2023,0,0.17,5.6,1
C100979,Company_979,France,Europe,1,Healthcare,51-200,32769.59,Starter,MidMarket,Inbound,6/9/2023,,1,0.33,6.1,0
C100980,Company_980,UK,Europe,1,Healthcare,Nov-50,5771.38,Starter,SMB_Inside,SelfServe,6/15/2023,,1,0.19,8,0
C100981,Company_981,UK,Europe,1,Professional Services,1000+,253381.95,Enterprise,Enterprise,Outbound,12/4/2023,12/4/2024,0,0.44,3.5,0
C100982,Company_982,Canada,North America,0,Logistics,10-Jan,1373.4,Starter,SMB_Field,Partner,1/10/2023,,1,0.26,5.2,0
C100983,Company_983,UK,Europe,1,Manufacturing,10-Jan,2493.44,Growth,SMB_Inside,Inbound,9/25/2023,,1,0.09,6.2,0
C100984,Company_984,Germany,Europe,1,Logistics,201-1000,107024.34,Growth,Enterprise,SelfServe,11/14/2023,11/14/2024,0,0.57,5.4,0
C100985,Company_985,Spain,Europe,1,,51-200,24269.53,Growth,MidMarket,Partner,6/6/2023,,1,0.18,7.7,0
C100986,Company_986,Australia,North America,0,Retail,Nov-50,7139.61,Growth,SMB_Field,Outbound,3/8/2024,9/7/2024,0,0.31,7.3,0
C100987,Company_987,Canada,North America,0,,10-Jan,2792.03,Starter,SMB_Inside,SelfServe,2/14/2024,,1,0.14,5.3,0
C100988,Company_988,UK,Europe,1,Hospitality,Nov-50,6739.74,Starter,SMB_Inside,SelfServe,10/17/2023,10/17/2024,0,0.11,4.9,0
C100989,Company_989,Canada,North America,0,Logistics,Nov-50,9628.07,Enterprise,SMB_Inside,Outbound,7/6/2023,7/6/2024,0,0.14,6.6,0
C100990,Company_990,Canada,North America,0,Ecommerce,51-200,38108.12,Growth,MidMarket,Inbound,3/6/2024,3/7/2025,0,0.42,6.7,0
C100991,Company_991,Germany,Europe,1,,10-Jan,2724.04,Growth,SMB_Inside,SelfServe,2/27/2023,,1,0.08,7.3,0
C100992,Company_992,US,North America,0,Wholesale,10-Jan,1271.08,Starter,SMB_Field,Outbound,10/28/2023,,1,0.08,4.9,0
C100993,Company_993,Spain,Europe,1,Professional Services,51-200,31902.25,Growth,MidMarket,SelfServe,7/11/2023,,1,0.11,3.9,0
C100994,Company_994,Australia,North America,0,,Nov-50,4974.99,Growth,SMB_Field,Inbound,12/11/2023,12/11/2024,0,0.31,6,0
C100995,Company_995,Spain,Europe,1,Logistics,Nov-50,5838.65,Starter,SMB_Field,Partner,11/2/2023,,1,0.33,4.6,0
C100996,Company_996,Canada,North America,0,Manufacturing,51-200,38142.18,Enterprise,MidMarket,Outbound,8/11/2023,8/11/2024,0,0.08,5.3,0
C100997,Company_997,France,Europe,1,Hospitality,Nov-50,6314.71,Growth,SMB_Inside,SelfServe,11/6/2023,11/6/2024,0,0.13,5.6,0
C100998,Company_998,Australia,North America,0,Ecommerce,201-1000,129921.19,Growth,Enterprise,SelfServe,10/14/2023,10/14/2024,0,0.15,8.2,0
C100999,Company_999,Australia,North America,0,,Nov-50,6281.13,Growth,SMB_Field,Partner,4/28/2023,,1,0.09,9.2,0
C101000,Company_1000,US,North America,0,Professional Services,51-200,21344.24,Growth,MidMarket,Partner,3/20/2023,,1,0.04,7.7,0
C101001,Company_1001,Germany,Europe,1,Healthcare,10-Jan,1144.54,Starter,SMB_Inside,Partner,2/10/2023,,1,0.14,4.5,0
C101002,Company_1002,Canada,North America,0,Wholesale,10-Jan,1618.51,Starter,SMB_Inside,Partner,7/24/2023,,1,0.08,7.7,0
C101003,Company_1003,UK,Europe,1,Professional Services,10-Jan,1507.01,Starter,SMB_Inside,SelfServe,2/19/2024,,1,0.17,7.6,0
C101004,Company_1004,Germany,Europe,1,Logistics,51-200,18190.7,Enterprise,MidMarket,Partner,1/30/2024,1/30/2025,0,0.17,6.7,0
C101005,Company_1005,UK,Europe,1,Ecommerce,Nov-50,3974.38,Growth,SMB_Field,Inbound,7/9/2023,7/9/2024,0,0.28,7.1,0
C101006,Company_1006,Spain,Europe,1,,201-1000,108868.5,Starter,Enterprise,Inbound,5/23/2023,,1,0.28,6.1,0
C101007,Company_1007,US,North America,0,Manufacturing,Nov-50,4055.13,Growth,SMB_Field,Inbound,3/23/2023,,1,0.14,8.2,0
C101008,Company_1008,Germany,Europe,1,Manufacturing,51-200,37515.26,Enterprise,MidMarket,Inbound,7/19/2023,,1,0.11,4.6,0
C101009,Company_1009,Canada,North America,0,Manufacturing,201-1000,124188.72,Starter,Enterprise,Partner,1/14/2024,1/14/2025,0,0.5,6.3,0
C101010,Company_1010,US,North America,0,,10-Jan,2919.87,Starter,SMB_Inside,SelfServe,7/19/2023,10/18/2023,0,0.13,4.2,1
C101011,Company_1011,Canada,North America,0,Logistics,Nov-50,6519.72,Growth,SMB_Inside,SelfServe,11/16/2023,11/16/2024,0,0.32,6.7,0
C101012,Company_1012,Canada,North America,0,Healthcare,Nov-50,4780.38,Growth,SMB_Inside,Inbound,4/21/2023,,1,0.08,7.2,0
C101013,Company_1013,Spain,Europe,1,Hospitality,Nov-50,7239.57,Starter,SMB_Inside,Inbound,1/30/2023,,1,0.18,6.4,0
C101014,Company_1014,US,North America,0,Logistics,51-200,10779.47,Growth,MidMarket,Outbound,4/11/2023,,1,0.3,5.2,0
C101015,Company_1015,Canada,North America,0,Healthcare,51-200,15987.62,Growth,MidMarket,Inbound,4/7/2023,,1,0.24,9.9,0
C101016,Company_1016,Canada,North America,0,Ecommerce,51-200,36408.74,Growth,MidMarket,Partner,2/28/2024,8/29/2024,0,0.16,4.5,0
C101017,Company_1017,UK,Europe,1,,Nov-50,7411.84,Growth,SMB_Inside,Partner,2/8/2024,2/8/2025,0,0.27,6.7,0
C101018,Company_1018,UK,Europe,1,Logistics,10-Jan,2618.48,Starter,SMB_Field,Outbound,12/19/2023,,1,0.02,9.3,0
C101019,Company_1019,US,North America,0,Hospitality,201-1000,126128.31,Enterprise,Enterprise,SelfServe,3/7/2024,3/8/2025,0,0.33,6.6,0
C101020,Company_1020,Netherlands,Europe,1,Manufacturing,10-Jan,1703.06,Starter,SMB_Inside,Inbound,5/30/2023,,1,0.2,8,0
C101021,Company_1021,UK,Europe,1,Healthcare,Nov-50,4738.78,Starter,SMB_Field,Inbound,7/25/2023,7/25/2024,0,0.08,5.4,0
C101022,Company_1022,Netherlands,Europe,1,Logistics,51-200,24077.35,Enterprise,MidMarket,Outbound,10/9/2023,,1,0.45,5.5,0
C101023,Company_1023,US,North America,0,,10-Jan,2721.46,Growth,SMB_Inside,Partner,9/28/2023,,1,0.19,6.2,0
C101024,Company_1024,Germany,Europe,1,,10-Jan,2632.8,Starter,SMB_Inside,SelfServe,2/19/2024,8/20/2024,0,0.44,4.8,0
C101025,Company_1025,Netherlands,Europe,1,Ecommerce,Nov-50,9071.96,Growth,SMB_Inside,Partner,2/24/2024,8/25/2024,0,0.11,5,0
C101026,Company_1026,Netherlands,Europe,1,Manufacturing,10-Jan,1293.85,Starter,SMB_Field,Inbound,10/28/2023,1/27/2024,0,0.22,4.5,1
C101027,Company_1027,Spain,Europe,1,Healthcare,10-Jan,1273.99,Starter,SMB_Inside,Partner,3/5/2024,9/4/2024,0,0.07,6.8,0
C101028,Company_1028,Spain,Europe,1,Retail,1000+,331209.23,Enterprise,Enterprise,Partner,7/4/2023,7/4/2024,0,0.07,6.9,0
C101029,Company_1029,Spain,Europe,1,Logistics,Nov-50,6084.58,Growth,SMB_Inside,Partner,7/19/2023,7/19/2024,0,0.03,4.9,0
C101030,Company_1030,Germany,Europe,1,Retail,201-1000,72763.5,Enterprise,Enterprise,Partner,2/28/2024,2/28/2025,0,0.21,7.2,0
C101031,Company_1031,Canada,North America,0,,10-Jan,1343.67,Growth,SMB_Inside,Inbound,5/4/2023,,1,0.32,4.7,0
C101032,Company_1032,Australia,North America,0,Retail,10-Jan,2378.68,Starter,SMB_Inside,Inbound,3/29/2023,,1,0.08,7.3,0
C101033,Company_1033,Spain,Europe,1,Ecommerce,51-200,22936.01,Growth,MidMarket,Outbound,2/26/2023,,1,0.21,6.4,0
C101034,Company_1034,Canada,North America,0,Logistics,10-Jan,2869.04,Starter,SMB_Inside,SelfServe,9/24/2023,3/25/2024,0,0.37,5.5,1
C101035,Company_1035,Spain,Europe,1,Hospitality,Nov-50,9218.18,Growth,SMB_Inside,SelfServe,1/18/2024,7/19/2024,0,0.2,8.6,0
C101036,Company_1036,Australia,North America,0,,Nov-50,7109.18,Enterprise,SMB_Inside,SelfServe,8/16/2023,8/16/2024,0,0.07,7.8,0
C101037,Company_1037,Australia,North America,0,Professional Services,Nov-50,8902.39,Starter,SMB_Inside,SelfServe,12/7/2023,12/7/2024,0,0.22,8,0
C101038,Company_1038,Netherlands,Europe,1,Manufacturing,10-Jan,2413.06,Growth,SMB_Inside,Partner,6/9/2023,,1,0.12,6.8,0
C101039,Company_1039,US,North America,0,Manufacturing,10-Jan,2629.02,Starter,SMB_Field,SelfServe,6/25/2023,,1,0.42,3.8,0
C101040,Company_1040,Canada,North America,0,Logistics,10-Jan,1104.1,Starter,SMB_Inside,Inbound,2/21/2023,8/23/2023,0,0.2,5.2,1
C101041,Company_1041,US,North America,0,Hospitality,10-Jan,2226.1,Starter,SMB_Inside,SelfServe,1/29/2023,4/30/2023,0,0.15,8.2,1
C101042,Company_1042,US,North America,0,Healthcare,10-Jan,1080.28,Starter,SMB_Inside,Inbound,12/30/2023,,1,0.09,5.9,0
C101043,Company_1043,Canada,North America,0,Manufacturing,Nov-50,6211.53,Starter,SMB_Inside,Partner,1/19/2024,1/19/2025,0,0.26,4.5,0
C101044,Company_1044,Germany,Europe,1,Healthcare,1000+,409106.68,Growth,Enterprise,Inbound,1/28/2024,1/28/2025,0,0.08,4.8,0
C101045,Company_1045,Canada,North America,0,,201-1000,134847.68,Enterprise,Enterprise,Partner,8/22/2023,8/22/2024,0,0.06,6.9,0
C101046,Company_1046,Canada,North America,0,,Nov-50,9905.83,Growth,SMB_Field,SelfServe,1/23/2023,,1,0.18,5.7,0
C101047,Company_1047,UK,Europe,1,Retail,10-Jan,2503.16,Starter,SMB_Inside,SelfServe,10/31/2023,,1,0.05,4.7,0
C101048,Company_1048,Australia,North America,0,Manufacturing,201-1000,65426.65,Enterprise,Enterprise,Outbound,2/10/2023,,1,0.08,6.6,0
